latitude,longitude
28.14721702072988,77.32601308809537
28.14634100431622,77.32624377519697
28.14546498790256,77.32647446229858
28.14459526147632,77.32673395625172
28.143725535050077,77.32699345020485
28.142855808623835,77.32725294415799
28.142794840993705,77.32827049731428
28.142506188844603,77.32923643046554
28.1422175366955,77.3302023636168
28.1419288845464,77.33116829676807
28.142159441072188,77.33215410766637
28.142389997597977,77.33313991856467
28.142620554123766,77.33412572946297
28.142851110649556,77.33511154036127
28.143035693825365,77.33610974031994
28.143220277001173,77.33710794027861
28.143404860176982,77.33810614023729
28.14358944335279,77.33910434019596
28.1437740265286,77.34010254015463
28.14395860970441,77.3411007401133
28.144143192880218,77.34209894007198
28.144327776056027,77.34309714003065
28.144512359231836,77.34409533998932
28.144696942407645,77.345093539948
28.144881525583454,77.34609173990667
28.145066108759263,77.34708993986534
28.145250691935072,77.34808813982401
28.14543527511088,77.34908633978269
28.14561985828669,77.35008453974136
28.145577938743028,77.35110335549656
28.145536019199366,77.35212217125176
28.145494099655703,77.35314098700697
28.14545218011204,77.35415980276217
28.14541026056838,77.35517861851737
28.145368341024717,77.35619743427257
28.145326421481055,77.35721625002778
28.145284501937393,77.35823506578298
28.14524258239373,77.35925388153818
28.144922428899527,77.36020698296558
28.144602275405322,77.36116008439298
28.144561978835686,77.36217897592883
28.14452168226605,77.36319786746468
28.144481385696412,77.36421675900053
28.144389561001883,77.36523134132155
28.144297736307355,77.36624592364257
28.144205911612826,77.36726050596359
28.144114086918297,77.3682750882846
28.144022262223768,77.36928967060562
28.14393043752924,77.37030425292664
28.14380817839133,77.37131469332215
28.143685919253418,77.37232513371765
28.14326363547543,77.37322554666866
28.142841351697445,77.37412595961968
28.14241906791946,77.37502637257069
28.141996784141472,77.3759267855217
28.141574500363486,77.37682719847271
28.1411522165855,77.37772761142372
28.140729932807513,77.37862802437473
28.140307649029527,77.37952843732575
28.13988536525154,77.38042885027676
28.139463081473554,77.38132926322777
28.139040797695568,77.38222967617878
28.13861851391758,77.38313008912979
28.138196230139595,77.3840305020808
28.13777394636161,77.38493091503182
28.137351662583622,77.38583132798283
28.136929378805636,77.38673174093384
