latitude,longitude
28.14727562473884,77.32603226721515
28.146390282707838,77.32621140364586
28.145539675152794,77.32654252776155
28.14468906759775,77.32687365187724
28.143811131705796,77.32709475076635
28.14291780272632,77.32721229361472
28.142024473746844,77.3273298364631
28.141131144767368,77.32744737931147
28.14023781578789,77.32756492215984
28.139379266754382,77.3278685268091
28.13855268803948,77.32827034423671
28.137726109324575,77.32867216166433
28.136842359977738,77.32886112388626
28.1359586106309,77.32905008610818
28.135074861284064,77.32923904833011
28.134191111937227,77.32942801055204
28.133296161967568,77.32952843933398
28.13240121199791,77.32962886811593
28.13150626202825,77.32972929689788
28.13061131205859,77.32982972567983
28.12971636208893,77.32993015446178
28.128821412119272,77.33003058324373
28.127926462149613,77.33013101202567
28.127031512179954,77.33023144080762
28.126136562210295,77.33033186958957
28.125244656487983,77.3304625544148
28.12435275076567,77.33059323924002
28.123460845043358,77.33072392406524
28.122568939321045,77.33085460889046
28.121682501614124,77.33102659289322
28.120796063907203,77.33119857689599
28.119909626200283,77.33137056089875
28.11902318849336,77.33154254490151
28.11813675078644,77.33171452890427
28.11723807598384,77.33175319379174
28.116339401181236,77.33179185867921
28.115440726378633,77.33183052356668
28.11454205157603,77.33186918845415
28.11364937002146,77.33199285949496
28.112756688466888,77.33211653053577
28.111864006912317,77.33224020157658
28.110971325357745,77.33236387261739
28.110078643803174,77.3324875436582
28.109185962248603,77.33261121469901
28.10829328069403,77.33273488573982
28.10740059913946,77.33285855678064
28.10650791758489,77.33298222782145
28.105625385884334,77.33317831108427
28.10474285418378,77.33337439434709
28.103860322483225,77.33357047760991
28.10297779078267,77.33376656087273
28.102095259082116,77.33396264413555
28.10121272738156,77.33415872739837
28.100330195681007,77.3343548106612
28.099447663980452,77.33455089392402
28.098565132279898,77.33474697718684
28.097706752697793,77.33505106657803
28.096848373115687,77.33535515596922
28.095989993533582,77.33565924536042
28.095131613951477,77.33596333475161
28.09427323436937,77.3362674241428
28.093414854787266,77.336571513534
28.09255647520516,77.33687560292519
28.091698095623055,77.33717969231638
28.09083971604095,77.33748378170758
28.089981336458845,77.33778787109877
28.08912295687674,77.33809196048996
28.088290464798476,77.33847757302595
28.087457972720212,77.33886318556195
28.08662548064195,77.33924879809794
28.085792988563686,77.33963441063393
28.084960496485422,77.34002002316993
28.08412800440716,77.34040563570592
28.083285558304535,77.3407623744663
28.08244311220191,77.34111911322667
28.081600666099288,77.34147585198704
28.080758219996664,77.34183259074742
28.07991577389404,77.34218932950779
28.079073327791416,77.34254606826816
28.078230881688793,77.34290280702854
28.07738843558617,77.34325954578891
28.076497970751063,77.3434022390614
28.075607505915958,77.3435449323339
28.074717041080852,77.34368762560639
28.073826576245747,77.34383031887889
28.07293611141064,77.34397301215138
28.072045646575535,77.34411570542387
28.07115518174043,77.34425839869637
28.070281487533066,77.34449997698054
28.069407793325702,77.34474155526472
28.06860954832169,77.34521099707337
28.067811303317676,77.34568043888201
28.067058874711744,77.34623866086338
28.066306446105813,77.34679688284474
28.06555401749988,77.34735510482611
28.06480158889395,77.34791332680747
28.063902303103237,77.34792242227421
28.063003017312525,77.34793151774095
28.062110250123563,77.34780869932176
28.0612174829346,77.34768588090257
28.060328432804738,77.34753229307596
28.059467347695737,77.34723828985379
28.058606262586736,77.34694428663163
28.057765568173696,77.34658235556263
28.056924873760657,77.34622042449364
28.056054959476477,77.34596195513771
28.055185045192296,77.34570348578178
28.054315130908115,77.34544501642586
28.053445216623935,77.34518654706993
28.052606570760936,77.3448185927132
28.051767924897938,77.34445063835646
28.05092927903494,77.34408268399973
28.05009063317194,77.343714729643
28.049251987308942,77.34334677528626
28.048413341445944,77.34297882092953
28.047574695582945,77.3426108665728
28.046736049719946,77.34224291221607
28.045897403856948,77.34187495785933
28.04500759342952,77.34172716068719
28.044117783002093,77.34157936351504
28.043227972574666,77.34143156634289
28.04233816214724,77.34128376917074
28.04144835171981,77.3411359719986
28.040558541292384,77.34098817482645
28.039668730864957,77.3408403776543
28.03877892043753,77.34069258048216
28.037889110010102,77.34054478331001
28.036999299582675,77.34039698613786
28.036109489155248,77.34024918896571
28.03521967872782,77.34010139179357
28.034329868300393,77.33995359462142
28.03351632826459,77.33951933091318
28.032702788228786,77.33908506720493
28.031889248192982,77.33865080349669
28.03107570815718,77.33821653978845
28.030262168121375,77.3377822760802
28.02937872583778,77.33759166573368
28.028495283554186,77.33740105538716
28.027598007891935,77.33733237375878
28.026700732229685,77.3372636921304
28.025803456567434,77.33719501050203
28.024906180905184,77.33712632887365
28.024008905242933,77.33705764724527
28.023111629580683,77.3369889656169
28.022214353918432,77.33692028398852
28.021329664600678,77.33673726234734
28.020444975282924,77.33655424070616
28.01956028596517,77.33637121906499
28.018675596647416,77.33618819742381
28.01778810009259,77.33602354443082
28.016900603537767,77.33585889143782
28.016013106982943,77.33569423844483
28.015125610428118,77.33552958545184
28.014238113873294,77.33536493245884
28.01335061731847,77.33520027946585
28.012463120763645,77.33503562647286
28.011651838286326,77.33459606229007
28.010840555809008,77.33415649810729
28.01002927333169,77.3337169339245
28.00921799085437,77.33327736974172
28.008346226407156,77.33302714963718
28.00747446195994,77.33277692953263
28.006602697512726,77.33252670942808
28.00573093306551,77.33227648932353
28.004859168618296,77.33202626921899
28.00398740417108,77.33177604911444
28.003115639723866,77.33152582900989
28.00224387527665,77.33127560890534
28.001372110829436,77.3310253888008
28.00050034638222,77.33077516869625
27.999607232558734,77.33065570180942
27.998714118735247,77.33053623492259
27.99782100491176,77.33041676803576
27.996927891088273,77.33029730114893
27.996034777264786,77.3301778342621
27.9951416634413,77.33005836737527
27.994242344431388,77.33005592018253
27.993343025421478,77.33005347298979
27.992548406441458,77.33053041253106
27.991753787461437,77.33100735207233
27.990991687194494,77.33154808228679
27.99022958692755,77.33208881250124
27.98941033196257,77.33250887418336
27.98859107699759,77.33292893586548
27.98777182203261,77.3333489975476
27.98695256706763,77.33376905922972
27.98613331210265,77.33418912091184
27.985314057137668,77.33460918259397
27.984494802172687,77.33502924427609
27.983675547207707,77.3354493059582
27.982856292242726,77.33586936764033
27.982037037277745,77.33628942932245
27.981217782312765,77.33670949100457
27.980398527347784,77.33712955268669
27.979579272382804,77.33754961436881
27.978760017417823,77.33796967605093
27.977936611755826,77.33837914568248
27.97711320609383,77.33878861531403
27.976289800431832,77.33919808494558
27.975466394769835,77.33960755457713
27.97464298910784,77.34001702420868
27.97381958344584,77.34042649384023
27.972996177783845,77.34083596347178
27.972172772121848,77.34124543310332
27.97134936645985,77.34165490273487
27.970525960797854,77.34206437236642
27.969702555135857,77.34247384199797
27.96887914947386,77.34288331162952
27.968055743811863,77.34329278126107
27.967232338149866,77.34370225089262
27.96640893248787,77.34411172052417
27.965585526825873,77.34452119015572
27.964762121163876,77.34493065978727
27.96393871550188,77.34534012941882
27.963115309839882,77.34574959905036
27.962291904177885,77.34615906868191
27.96139831914268,77.34627388383853
27.960504734107477,77.34638869899516
27.959611149072273,77.34650351415178
27.95871756403707,77.3466183293084
27.957823979001866,77.34673314446502
27.956930393966662,77.34684795962164
27.956036808931458,77.34696277477826
27.955143223896254,77.34707758993488
27.95424963886105,77.3471924050915
27.953356053825846,77.34730722024813
27.952462468790642,77.34742203540475
27.95157984037585,77.34761727454276
27.950697211961057,77.34781251368076
27.949814583546264,77.34800775281877
27.94893195513147,77.34820299195678
27.948049326716678,77.34839823109479
27.947166698301885,77.3485934702328
27.946284069887092,77.34878870937081
27.9454014414723,77.34898394850882
27.944518813057506,77.34917918764683
27.943636184642713,77.34937442678483
27.94275355622792,77.34956966592284
27.941870927813127,77.34976490506085
27.940988299398335,77.34996014419886
27.94010567098354,77.35015538333687
27.939348247854117,77.35070421398035
27.93859082472469,77.35125304462383
27.937954549487785,77.35197244588207
27.937318274250877,77.3526918471403
27.936630406905596,77.35334758785869
27.935942539560315,77.35400332857708
27.935254672215034,77.35465906929547
27.934368115704004,77.35482996920945
27.933469044039857,77.35485396645856
27.932719739236962,77.35429107148312
27.931880545787767,77.35392512173502
27.930996463362064,77.3537385285382
27.93010486138981,77.35387161163162
27.929247554920945,77.35417908890255
27.92839024845208,77.35448656617349
27.927532941983213,77.35479404344443
27.926675635514346,77.35510152071537
27.92581832904548,77.3554089979863
27.924961022576614,77.35571647525724
27.924103716107748,77.35602395252818
27.92324640963888,77.35633142979911
27.922439088789034,77.35677986857851
27.921631767939186,77.35722830735791
27.920824447089338,77.35767674613732
27.92001712623949,77.35812518491672
27.91920980538964,77.35857362369612
27.918402484539794,77.35902206247552
27.917595163689946,77.35947050125492
27.916787842840098,77.35991894003432
27.91598052199025,77.36036737881372
27.9151732011404,77.36081581759312
27.914365880290553,77.36126425637252
27.913558559440705,77.36171269515192
27.912751238590857,77.36216113393132
27.912055231846242,77.36280560652095
27.911359225101627,77.36345007911058
27.910663218357012,77.3640945517002
27.909967211612397,77.36473902428983
27.909271204867782,77.36538349687946
27.908575198123167,77.36602796946909
27.90787919137855,77.36667244205871
27.907183184633936,77.36731691464834
27.90648717788932,77.36796138723797
27.905791171144706,77.3686058598276
27.90509516440009,77.36925033241722
27.904399157655476,77.36989480500685
27.90370315091086,77.37053927759648
27.903007144166246,77.3711837501861
27.90231349108842,77.37183141464894
27.901619838010596,77.37247907911177
27.90092618493277,77.3731267435746
27.900232531854947,77.37377440803743
27.899538878777122,77.37442207250027
27.898845225699297,77.3750697369631
27.898151572621472,77.37571740142593
27.897457919543648,77.37636506588876
27.896764266465823,77.3770127303516
27.896070613387998,77.37766039481443
27.895311252629153,77.37820555994237
27.894551891870307,77.37875072507032
27.893792531111462,77.37929589019826
27.892899743860937,77.37941832547048
27.892006956610413,77.3795407607427
27.891114169359888,77.37966319601492
27.890221382109363,77.37978563128713
27.88932859485884,77.37990806655935
27.888435807608314,77.38003050183157
27.88754302035779,77.38015293710379
27.886650233107265,77.380275372376
27.88575744585674,77.38039780764822
27.884864964083842,77.38052305418952
27.883972482310945,77.38064830073083
27.883080000538047,77.38077354727213
27.88218751876515,77.38089879381343
27.881295036992253,77.38102404035473
27.880506030891603,77.3815122808444
27.879770215648602,77.38209724413854
27.87914417002453,77.3828276475215
27.87851812440046,77.38355805090445
27.87789207877639,77.38428845428741
27.87726603315232,77.38501885767037
27.87663998752825,77.38574926105333
27.87601394190418,77.3864796644363
27.875365472866516,77.38718456193804
27.874717003828852,77.38788945943979
27.87406853479119,77.38859435694154
27.873420065753525,77.38929925444329
27.87277159671586,77.39000415194504
27.872148218749647,77.39073742913075
27.871524840783433,77.39147070631647
27.87090146281722,77.39220398350218
27.870138832054835,77.39274313439687
27.86937620129245,77.39328228529155
27.868613570530066,77.39382143618623
27.86785093976768,77.39436058708091
27.867088309005297,77.39489973797559
27.866325678242912,77.39543888887027
27.865563047480528,77.39597803976496
27.864800416718143,77.39651719065964
27.86403778595576,77.39705634155432
27.863275155193374,77.397595492449
27.862489413937528,77.39809032912669
27.86170367268168,77.39858516580438
27.860917931425835,77.39908000248207
27.86013219016999,77.39957483915975
27.859346448914142,77.40006967583744
27.858560707658295,77.40056451251513
27.85777496640245,77.40105934919282
27.856989225146602,77.40155418587051
27.856203483890756,77.4020490225482
27.855492553067744,77.4026719844191
27.854781622244733,77.40329494629
27.854111077301773,77.40397276649125
27.853440532358814,77.4046505866925
27.852769987415854,77.40532840689374
27.852099442472895,77.40600622709499
27.851348313948577,77.40656556608937
