latitude,longitude
27.880214935955653,78.0765392377547
27.880040567983887,78.07554113086661
27.87986620001212,78.07454302397852
27.879691832040354,78.07354491709043
27.878792552674273,78.07353505635518
27.87808440448568,78.0741621931774
27.877390940050674,78.07480998410485
27.876697475615668,78.07545777503229
27.875803825876385,78.0753436927067
27.874994739017676,78.07489953989673
27.874185652158967,78.07445538708677
27.87337656530026,78.07401123427681
27.87256747844155,78.07356708146685
27.87175839158284,78.07312292865689
27.87094930472413,78.07267877584692
27.870140217865423,78.07223462303696
27.869331131006714,78.071790470227
27.868522044148005,78.07134631741704
27.867712957289296,78.07090216460708
27.86691626995417,78.07137409755869
27.866119582619046,78.0718460305103
27.86532289528392,78.07231796346191
27.864526207948796,78.07278989641352
27.86372952061367,78.07326182936514
27.862932833278546,78.07373376231675
27.86213614594342,78.07420569526836
27.861339458608295,78.07467762821997
27.86054277127317,78.07514956117159
27.859766120805798,78.07566242933407
27.858989470338425,78.07617529749656
27.858212819871053,78.07668816565905
27.85731369371555,78.076666959508
27.8564150061885,78.07662876899161
27.855516318661447,78.07659057847522
27.854617631134396,78.07655238795883
27.85375472785307,78.0768389157757
27.852891824571742,78.07712544359256
27.852028921290415,78.07741197140943
27.8511331992785,78.07750288353267
27.850237477266585,78.07759379565591
27.84934175525467,78.07768470777916
27.848446033242755,78.0777756199024
27.84755031123084,78.07786653202564
27.846654589218925,78.07795744414888
27.84575886720701,78.07804835627212
27.844863145195095,78.07813926839536
27.843966294531743,78.07821461147093
27.84306944386839,78.07828995454649
27.84217259320504,78.07836529762206
27.841284619181486,78.07852635141278
27.840396645157934,78.0786874052035
27.839508671134382,78.07884845899422
27.83862069711083,78.07900951278494
27.837732723087278,78.07917056657566
27.836844749063726,78.07933162036637
27.836005449768372,78.07969692045434
27.835166150473018,78.0800622205423
27.834326851177664,78.08042752063027
27.83348755188231,78.08079282071823
27.832648252586957,78.0811581208062
27.831808953291603,78.08152342089416
27.83096965399625,78.08188872098212
27.830130354700895,78.08225402107009
27.82929105540554,78.08261932115805
27.828451756110187,78.08298462124601
27.827612456814833,78.08334992133398
27.82677315751948,78.08371522142194
27.825874691855756,78.0837595781801
27.824982353427423,78.0838860544993
27.82409001499909,78.0840125308185
27.823197676570757,78.0841390071377
27.822305338142424,78.08426548345689
27.82141299971409,78.08439195977608
27.82052066128576,78.08451843609528
27.819628322857426,78.08464491241448
27.81877138034726,78.08495337420865
27.817914437837096,78.08526183600283
27.81705749532693,78.085570297797
27.816200552816767,78.08587875959118
27.815343610306602,78.08618722138536
27.814486667796437,78.08649568317954
27.813588411465126,78.08654515599159
27.812690155133815,78.08659462880364
27.811791898802504,78.08664410161569
27.810893642471193,78.08669357442774
27.80999538613988,78.08674304723979
27.80909712980857,78.08679252005184
27.80819887347726,78.0868419928639
27.80730061714595,78.08689146567595
27.806402360814637,78.086940938488
27.805504104483326,78.08699041130005
27.804605848152015,78.0870398841121
27.803707591820704,78.08708935692415
27.802809335489393,78.0871388297362
27.80191107915808,78.08718830254826
27.80101282282677,78.08723777536031
27.80011456649546,78.08728724817236
27.799220439707796,78.0871781321797
27.798326312920132,78.08706901618704
27.79743218613247,78.08695990019439
27.79653772971112,78.08685429548815
27.79564327328977,78.08674869078192
27.79474687004499,78.08683052332381
27.793850466800208,78.0869123558657
27.792954063555428,78.0869941884076
27.792057660310647,78.0870760209495
27.791161257065866,78.08715785349139
27.790276260309206,78.08697713286783
27.789419095214193,78.086669544091
27.78856193011918,78.08636195531416
27.787704765024166,78.08605436653733
27.786847599929153,78.08574677776049
27.78599043483414,78.08543918898366
27.785092937219286,78.08537448010593
27.78419543960443,78.0853097712282
27.783297941989577,78.08524506235047
27.782400444374723,78.08518035347274
27.78153226472069,78.08491517512431
27.780664085066654,78.08464999677588
27.77979590541262,78.08438481842745
27.778927725758585,78.08411964007902
27.778029785093217,78.08406333211245
27.777137749287142,78.08419245402803
